second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
186	4519123.00	0.00	0.00	0.00	4024207.00	4024220.00	0.00	0.00	
187	4512476.00	0.00	0.00	0.00	4023888.00	4023889.00	0.00	0.00	
188	4494696.00	0.00	0.00	0.00	4021279.00	4021233.00	0.00	0.00	
189	4495674.00	0.00	0.00	0.00	4021708.00	4021699.00	0.00	0.00	
190	4494183.00	0.00	0.00	0.00	4017795.00	4017834.00	0.00	0.00	
191	4880645.00	0.00	0.00	0.00	4339818.00	4339784.00	0.00	0.00	
192	5040350.00	0.00	0.00	0.00	4438451.00	4438456.00	0.00	0.00	
193	5079365.00	0.00	0.00	0.00	4444100.00	4444068.00	0.00	0.00	
194	5073548.00	0.00	0.00	0.00	4449392.00	4449390.00	0.00	0.00	
195	5060487.00	0.00	0.00	0.00	4445430.00	4445380.00	0.00	0.00	
196	5062833.00	0.00	0.00	0.00	4443475.00	4443523.00	0.00	0.00	
197	5054032.00	0.00	0.00	0.00	4440903.00	4440887.00	0.00	0.00	
198	5035203.00	0.00	0.00	0.00	4440889.00	4440878.00	0.00	0.00	
199	5031985.00	0.00	0.00	0.00	4442084.00	4442085.00	0.00	0.00	
200	5009980.00	0.00	0.00	0.00	4442830.00	4442796.00	0.00	0.00	
201	5029989.00	0.00	0.00	0.00	4443065.00	4443014.00	0.00	0.00	
202	5034473.00	0.00	0.00	0.00	4445733.00	4445790.00	0.00	0.00	
203	5037588.00	0.00	0.00	0.00	4445080.00	4445061.00	0.00	0.00	
204	5039306.00	0.00	0.00	0.00	4442313.00	4442305.00	0.00	0.00	
205	5044155.00	0.00	0.00	0.00	4445292.00	4445273.00	0.00	0.00	
206	5021443.00	0.00	0.00	0.00	4443466.00	4443442.00	0.00	0.00	
207	5029398.00	0.00	0.00	0.00	4447712.00	4447705.00	0.00	0.00	
208	5064440.00	0.00	0.00	0.00	4449674.00	4449705.00	0.00	0.00	
209	5068430.00	0.00	0.00	0.00	4446318.00	4446316.00	0.00	0.00	
210	5064666.00	0.00	0.00	0.00	4451215.00	4451207.00	0.00	0.00	
211	5076310.00	0.00	0.00	0.00	4452309.00	4452291.00	0.00	0.00	
212	5058309.00	0.00	0.00	0.00	4450328.00	4450327.00	0.00	0.00	
213	5035497.00	0.00	0.00	0.00	4448237.00	4448220.00	0.00	0.00	
214	5016667.00	0.00	0.00	0.00	4444221.00	4444214.00	0.00	0.00	
215	5008881.00	0.00	0.00	0.00	4442251.00	4442253.00	0.00	0.00	
216	5025406.00	0.00	0.00	0.00	4444061.00	4444055.00	0.00	0.00	
217	5029475.00	0.00	0.00	0.00	4448287.00	4448247.00	0.00	0.00	
218	5072558.00	0.00	0.00	0.00	4452548.00	4452567.00	0.00	0.00	
219	5090040.00	0.00	0.00	0.00	4458269.00	4458260.00	0.00	0.00	
220	5100209.00	0.00	0.00	0.00	4454401.00	4454378.00	0.00	0.00	
221	5070662.00	0.00	0.00	0.00	4457074.00	4457039.00	0.00	0.00	
222	5053604.00	0.00	0.00	0.00	4451762.00	4451790.00	0.00	0.00	
223	5037212.00	0.00	0.00	0.00	4450897.00	4450887.00	0.00	0.00	
224	5032808.00	0.00	0.00	0.00	4447171.00	4447178.00	0.00	0.00	
225	5030879.00	0.00	0.00	0.00	4447655.00	4447678.00	0.00	0.00	
226	5027979.00	0.00	0.00	0.00	4447022.00	4446983.00	0.00	0.00	
227	5043069.00	0.00	0.00	0.00	4446153.00	4446190.00	0.00	0.00	
228	5065673.00	0.00	0.00	0.00	4450152.00	4450120.00	0.00	0.00	
229	5072826.00	0.00	0.00	0.00	4451595.00	4451571.00	0.00	0.00	
230	5038063.00	0.00	0.00	0.00	4447996.00	4448019.00	0.00	0.00	
231	5009029.00	0.00	0.00	0.00	4439739.00	4439733.00	0.00	0.00	
232	5029265.00	0.00	0.00	0.00	4446693.00	4446710.00	0.00	0.00	
233	5036907.00	0.00	0.00	0.00	4446488.00	4446470.00	0.00	0.00	
234	5030911.00	0.00	0.00	0.00	4444665.00	4444681.00	0.00	0.00	
235	5023556.00	0.00	0.00	0.00	4444568.00	4444536.00	0.00	0.00	
236	5015204.00	0.00	0.00	0.00	4444652.00	4444666.00	0.00	0.00	
237	5046487.00	0.00	0.00	0.00	4445077.00	4445015.00	0.00	0.00	
238	5088427.00	0.00	0.00	0.00	4454745.00	4454814.00	0.00	0.00	
239	5094178.00	0.00	0.00	0.00	4454366.00	4454284.00	0.00	0.00	
240	5063237.00	0.00	0.00	0.00	4453708.00	4453788.00	0.00	0.00	
241	5059789.00	0.00	0.00	0.00	4453531.00	4453530.00	0.00	0.00	
242	5031853.00	0.00	0.00	0.00	4449724.00	4449724.00	0.00	0.00	
243	5027764.00	0.00	0.00	0.00	4447935.00	4447923.00	0.00	0.00	
244	5020594.00	0.00	0.00	0.00	4444722.00	4444639.00	0.00	0.00	
245	5016976.00	0.00	0.00	0.00	4446021.00	4446090.00	0.00	0.00	
246	5031178.00	0.00	0.00	0.00	4443530.00	4443539.00	0.00	0.00	
247	5026433.00	0.00	0.00	0.00	4445292.00	4445257.00	0.00	0.00	
248	5032282.00	0.00	0.00	0.00	4443622.00	4443635.00	0.00	0.00	
249	5040367.00	0.00	0.00	0.00	4446099.00	4446113.00	0.00	0.00	
250	5049090.00	0.00	0.00	0.00	4446856.00	4446822.00	0.00	0.00	
251	5042372.00	0.00	0.00	0.00	4445710.00	4445743.00	0.00	0.00	
252	5981677.00	0.00	0.00	0.00	2154668.00	2154667.00	0.00	0.00	
253	5946477.00	0.00	0.00	0.00	2099226.00	2099197.00	0.00	0.00	
254	5889093.00	0.00	0.00	0.00	2194095.00	2193586.00	0.00	0.00	
255	5334093.00	0.00	0.00	0.00	3622605.00	3622266.00	0.00	0.00	
256	5251441.00	0.00	0.00	0.00	3917628.00	3917510.00	0.00	0.00	
257	5211305.00	0.00	0.00	0.00	4058567.00	4058509.00	0.00	0.00	
258	5182832.00	0.00	0.00	0.00	4150577.00	4150539.00	0.00	0.00	
259	5189557.00	0.00	0.00	0.00	4224161.00	4224166.00	0.00	0.00	
260	5188481.00	0.00	0.00	0.00	4280594.00	4280537.00	0.00	0.00	
261	5186267.00	0.00	0.00	0.00	4219631.00	4219651.00	0.00	0.00	
262	5136730.00	0.00	0.00	0.00	4332186.00	4332097.00	0.00	0.00	
263	5099332.00	0.00	0.00	0.00	4372380.00	4372419.00	0.00	0.00	
264	5123061.00	0.00	0.00	0.00	4396817.00	4396792.00	0.00	0.00	
265	5109706.00	0.00	0.00	0.00	4410357.00	4410342.00	0.00	0.00	
266	5102392.00	0.00	0.00	0.00	4413177.00	4413151.00	0.00	0.00	
267	5087285.00	0.00	0.00	0.00	4415245.00	4415230.00	0.00	0.00	
268	5063686.00	0.00	0.00	0.00	4411976.00	4411954.00	0.00	0.00	
269	5069381.00	0.00	0.00	0.00	4408620.00	4408637.00	0.00	0.00	
270	5023155.00	0.00	0.00	0.00	4405812.00	4405775.00	0.00	0.00	
271	5025472.00	0.00	0.00	0.00	4410454.00	4410439.00	0.00	0.00	
272	5057379.00	0.00	0.00	0.00	4421114.00	4421067.00	0.00	0.00	
273	5048184.00	0.00	0.00	0.00	4419778.00	4419814.00	0.00	0.00	
274	5060195.00	0.00	0.00	0.00	4421621.00	4421590.00	0.00	0.00	
275	5080967.00	0.00	0.00	0.00	4425127.00	4425145.00	0.00	0.00	
276	5142563.00	0.00	0.00	0.00	4433923.00	4433909.00	0.00	0.00	
