second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
212	44999924.00	44999924.00	0.00	0.00	44992392.00	44992392.00	0.00	0.00	0.00	0.00
213	45000336.00	45000336.00	0.00	0.00	44992816.00	44992808.00	0.00	0.00	0.00	0.00
214	44999464.00	44999464.00	0.00	0.00	44992984.00	44992936.00	0.00	0.00	0.00	0.00
215	44762148.00	44762148.00	0.00	0.00	44671280.00	44671268.00	0.00	0.00	0.00	0.00
216	44587456.00	44587456.00	0.00	0.00	44430688.00	44430664.00	0.00	0.00	0.00	0.00
217	44716360.00	44716360.00	0.00	0.00	44623192.00	44623208.00	0.00	0.00	0.00	0.00
218	43222544.00	43222544.00	0.00	0.00	42637740.00	42637736.00	0.00	0.00	0.00	0.00
219	42515260.00	42515260.00	0.00	0.00	41683372.00	41683328.00	0.00	0.00	0.00	0.00
220	43810304.00	43810304.00	0.00	0.00	43408496.00	43408448.00	0.00	0.00	0.00	0.00
221	45000136.00	45000136.00	0.00	0.00	44995000.00	44995024.00	0.00	0.00	0.00	0.00
222	44999912.00	44999912.00	0.00	0.00	44994464.00	44994448.00	0.00	0.00	0.00	0.00
223	44998716.00	44998716.00	0.00	0.00	44993908.00	44993872.00	0.00	0.00	0.00	0.00
224	44999764.00	44999764.00	0.00	0.00	44994128.00	44994112.00	0.00	0.00	0.00	0.00
225	44999824.00	44999824.00	0.00	0.00	44994652.00	44994608.00	0.00	0.00	0.00	0.00
226	44999976.00	44999976.00	0.00	0.00	44995304.00	44995336.00	0.00	0.00	0.00	0.00
227	44999940.00	44999940.00	0.00	0.00	44995424.00	44995380.00	0.00	0.00	0.00	0.00
228	44999944.00	44999944.00	0.00	0.00	44995504.00	44995512.00	0.00	0.00	0.00	0.00
229	45000180.00	45000180.00	0.00	0.00	44996024.00	44996036.00	0.00	0.00	0.00	0.00
230	44999836.00	44999836.00	0.00	0.00	44995820.00	44995800.00	0.00	0.00	0.00	0.00
231	45000004.00	45000004.00	0.00	0.00	44996500.00	44996484.00	0.00	0.00	0.00	0.00
232	45000148.00	45000148.00	0.00	0.00	44996812.00	44996820.00	0.00	0.00	0.00	0.00
233	44999828.00	44999828.00	0.00	0.00	44997096.00	44997052.00	0.00	0.00	0.00	0.00
234	45000040.00	45000040.00	0.00	0.00	44997280.00	44997160.00	0.00	0.00	0.00	0.00
235	45000068.00	45000068.00	0.00	0.00	44997624.00	44997724.00	0.00	0.00	0.00	0.00
236	44996424.00	44996424.00	0.00	0.00	44994404.00	44994400.00	0.00	0.00	0.00	0.00
237	44999636.00	44999636.00	0.00	0.00	44997556.00	44997540.00	0.00	0.00	0.00	0.00
238	44998840.00	44998840.00	0.00	0.00	44996988.00	44996952.00	0.00	0.00	0.00	0.00
239	44764844.00	44764844.00	0.00	0.00	44676888.00	44676872.00	0.00	0.00	0.00	0.00
240	44425960.00	44425960.00	0.00	0.00	44209076.00	44209080.00	0.00	0.00	0.00	0.00
241	44996856.00	44996856.00	0.00	0.00	44996372.00	44996392.00	0.00	0.00	0.00	0.00
242	44057820.00	44057820.00	0.00	0.00	43750992.00	43750940.00	0.00	0.00	0.00	0.00
243	43348584.00	43348584.00	0.00	0.00	42797520.00	42797524.00	0.00	0.00	0.00	0.00
244	44207776.00	44207776.00	0.00	0.00	43942936.00	43942956.00	0.00	0.00	0.00	0.00
245	45000048.00	45000048.00	0.00	0.00	44999912.00	44999900.00	0.00	0.00	0.00	0.00
246	45000096.00	45000096.00	0.00	0.00	44999956.00	44999940.00	0.00	0.00	0.00	0.00
247	44991120.00	44991120.00	0.00	0.00	44991016.00	44990996.00	0.00	0.00	0.00	0.00
248	44999668.00	44999668.00	0.00	0.00	44999800.00	44999800.00	0.00	0.00	0.00	0.00
249	45000260.00	45000260.00	0.00	0.00	45000060.00	45000008.00	0.00	0.00	0.00	0.00
250	45000200.00	45000200.00	0.00	0.00	45000440.00	45000384.00	0.00	0.00	0.00	0.00
251	44999556.00	44999560.00	0.00	0.00	44999480.00	44999528.00	0.00	0.00	0.00	0.00
252	45000164.00	45000160.00	0.00	0.00	45000196.00	45000164.00	0.00	0.00	0.00	0.00
253	44998448.00	44998448.00	0.00	0.00	44998008.00	44998016.00	0.00	0.00	0.00	0.00
254	44999836.00	44999836.00	0.00	0.00	44999736.00	44999720.00	0.00	0.00	0.00	0.00
255	45000036.00	45000036.00	0.00	0.00	45000008.00	44999984.00	0.00	0.00	0.00	0.00
256	44999984.00	44999984.00	0.00	0.00	45000168.00	45000140.00	0.00	0.00	0.00	0.00
257	44999928.00	44999928.00	0.00	0.00	44999896.00	44999848.00	0.00	0.00	0.00	0.00
258	45000132.00	45000132.00	0.00	0.00	44999828.00	44999860.00	0.00	0.00	0.00	0.00
259	45000032.00	45000032.00	0.00	0.00	44999860.00	44999872.00	0.00	0.00	0.00	0.00
260	45000144.00	45000144.00	0.00	0.00	45000228.00	45000200.00	0.00	0.00	0.00	0.00
261	44999712.00	44999712.00	0.00	0.00	44999808.00	44999804.00	0.00	0.00	0.00	0.00
262	45000032.00	45000032.00	0.00	0.00	45000052.00	45000048.00	0.00	0.00	0.00	0.00
263	44766728.00	44766728.00	0.00	0.00	44680104.00	44680056.00	0.00	0.00	0.00	0.00
264	44429996.00	44429996.00	0.00	0.00	44213284.00	44213260.00	0.00	0.00	0.00	0.00
265	44717332.00	44717332.00	0.00	0.00	44626992.00	44626992.00	0.00	0.00	0.00	0.00
266	43224948.00	43224948.00	0.00	0.00	42635868.00	42635868.00	0.00	0.00	0.00	0.00
267	43357944.00	43357944.00	0.00	0.00	42812092.00	42812016.00	0.00	0.00	0.00	0.00
268	44591292.00	44591292.00	0.00	0.00	44461620.00	44461612.00	0.00	0.00	0.00	0.00
269	44999088.00	44999088.00	0.00	0.00	44999128.00	44999108.00	0.00	0.00	0.00	0.00
270	44999988.00	44999988.00	0.00	0.00	44999984.00	45000016.00	0.00	0.00	0.00	0.00
271	44996792.00	44996792.00	0.00	0.00	44996496.00	44996480.00	0.00	0.00	0.00	0.00
272	45000032.00	45000032.00	0.00	0.00	44999956.00	44999964.00	0.00	0.00	0.00	0.00
273	44999920.00	44999920.00	0.00	0.00	44999820.00	44999744.00	0.00	0.00	0.00	0.00
274	44999708.00	44999708.00	0.00	0.00	44999856.00	44999848.00	0.00	0.00	0.00	0.00
