second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
300	2339439.00	1208101.00	147346.00	927646.00	0.00	56346.00	2135758.00	927747.00	0.00	927729.00	280303.00	0.00	32.00	0.00	3103.00	1552.00	0.00	1551.00	0.00	0.00	0.00	0.00	2132710.00	926197.00	0.00	926178.00	280303.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	75.00	1208108.00	
301	2330679.00	1202213.00	148208.00	924241.00	0.00	56018.00	2126380.00	924207.00	0.00	924179.00	277950.00	0.00	44.00	0.00	3395.00	1697.00	0.00	1698.00	0.00	0.00	0.00	0.00	2122985.00	922510.00	0.00	922481.00	277950.00	0.00	0.00	0.00	44.00	0.00	0.00	0.00	0.00	55.00	1202210.00	
302	2351467.00	1213618.00	147853.00	934094.00	0.00	55902.00	2147522.00	934053.00	0.00	934045.00	279383.00	0.00	27.00	0.00	3267.00	1633.00	0.00	1634.00	0.00	0.00	0.00	0.00	2144240.00	932420.00	0.00	932410.00	279383.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	66.00	1213618.00	
303	2314398.00	1189681.00	147779.00	920234.00	0.00	56704.00	2109746.00	920223.00	0.00	920028.00	269463.00	0.00	32.00	0.00	3233.00	1617.00	0.00	1616.00	0.00	0.00	0.00	0.00	2106513.00	918606.00	0.00	918412.00	269463.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	81.00	1189688.00	
304	2324986.00	1200006.00	146159.00	921180.00	0.00	57641.00	2121174.00	921224.00	0.00	921158.00	278788.00	0.00	29.00	0.00	3242.00	1621.00	0.00	1621.00	0.00	0.00	0.00	0.00	2117957.00	919603.00	0.00	919537.00	278788.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	81.00	1200003.00	
305	2319703.00	1192278.00	146976.00	923653.00	0.00	56796.00	2115806.00	923641.00	0.00	923518.00	268576.00	0.00	31.00	0.00	3048.00	1524.00	0.00	1524.00	0.00	0.00	0.00	0.00	2112718.00	922117.00	0.00	921994.00	268576.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	77.00	1192279.00	
306	2327134.00	1199688.00	145210.00	925032.00	0.00	57204.00	2124712.00	925058.00	0.00	925086.00	274570.00	0.00	37.00	0.00	3260.00	1630.00	0.00	1630.00	0.00	0.00	0.00	0.00	2121491.00	923428.00	0.00	923456.00	274570.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	52.00	1199692.00	
307	2298101.00	1179581.00	146165.00	915408.00	0.00	56947.00	2094729.00	915339.00	0.00	915268.00	264073.00	0.00	28.00	0.00	3099.00	1549.00	0.00	1550.00	0.00	0.00	0.00	0.00	2091612.00	913791.00	0.00	913720.00	264073.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	58.00	1179578.00	
308	2288950.00	1175639.00	146853.00	910006.00	0.00	56452.00	2085709.00	910101.00	0.00	910099.00	265483.00	0.00	28.00	0.00	3214.00	1609.00	0.00	1605.00	0.00	0.00	0.00	0.00	2082498.00	908492.00	0.00	908495.00	265483.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	66.00	1175643.00	
309	2322612.00	1196594.00	145225.00	923568.00	0.00	57225.00	2120033.00	923503.00	0.00	923404.00	273083.00	0.00	30.00	0.00	3303.00	1650.00	0.00	1653.00	0.00	0.00	0.00	0.00	2116720.00	921856.00	0.00	921752.00	273083.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	56.00	1196591.00	
310	2280766.00	1169259.00	147813.00	906406.00	0.00	57288.00	2075613.00	906413.00	0.00	906284.00	262872.00	0.00	30.00	0.00	3137.00	1568.00	0.00	1569.00	0.00	0.00	0.00	0.00	2072465.00	904847.00	0.00	904716.00	262872.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	66.00	1169260.00	
311	2309815.00	1187622.00	147101.00	917253.00	0.00	57839.00	2104688.00	917238.00	0.00	917282.00	270153.00	0.00	31.00	0.00	3415.00	1708.00	0.00	1707.00	0.00	0.00	0.00	0.00	2101290.00	915530.00	0.00	915576.00	270153.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	61.00	1187626.00	
312	2317616.00	1192073.00	147750.00	920981.00	0.00	56813.00	2113122.00	921031.00	0.00	920894.00	271191.00	0.00	28.00	0.00	3187.00	1594.00	0.00	1593.00	0.00	0.00	0.00	0.00	2109957.00	919437.00	0.00	919301.00	271191.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	54.00	1192074.00	
313	2278641.00	1169476.00	148605.00	903654.00	0.00	56906.00	2073050.00	903673.00	0.00	903682.00	265655.00	0.00	36.00	0.00	3252.00	1625.00	0.00	1627.00	0.00	0.00	0.00	0.00	2069794.00	902048.00	0.00	902055.00	265655.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	66.00	1169477.00	
314	2304917.00	1186240.00	147167.00	914020.00	0.00	57490.00	2100036.00	913985.00	0.00	913911.00	272066.00	0.00	37.00	0.00	3244.00	1623.00	0.00	1621.00	0.00	0.00	0.00	0.00	2096754.00	912362.00	0.00	912289.00	272066.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	95.00	1186243.00	
315	2322106.00	1195708.00	147225.00	921693.00	0.00	57480.00	2117259.00	921651.00	0.00	921599.00	273983.00	0.00	32.00	0.00	3192.00	1595.00	0.00	1597.00	0.00	0.00	0.00	0.00	2114074.00	920056.00	0.00	920003.00	273983.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	69.00	1195709.00	
316	2299161.00	1182859.00	148095.00	911411.00	0.00	56796.00	2094174.00	911458.00	0.00	911388.00	271326.00	0.00	29.00	0.00	3333.00	1667.00	0.00	1666.00	0.00	0.00	0.00	0.00	2090870.00	909792.00	0.00	909723.00	271326.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	82.00	1182860.00	
317	2322069.00	1196851.00	147059.00	921239.00	0.00	56920.00	2118044.00	921278.00	0.00	921179.00	275547.00	0.00	26.00	0.00	3287.00	1644.00	0.00	1643.00	0.00	0.00	0.00	0.00	2114744.00	919635.00	0.00	919536.00	275547.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	79.00	1196849.00	
318	2301075.00	1184377.00	147349.00	911724.00	0.00	57626.00	2095943.00	911641.00	0.00	911565.00	272652.00	0.00	43.00	0.00	3176.00	1588.00	0.00	1588.00	0.00	0.00	0.00	0.00	2092725.00	910053.00	0.00	909977.00	272652.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	67.00	1184378.00	
319	2333955.00	1203536.00	147445.00	926796.00	0.00	56178.00	2130174.00	926813.00	0.00	926826.00	276547.00	0.00	36.00	0.00	3332.00	1665.00	0.00	1667.00	0.00	0.00	0.00	0.00	2126890.00	925148.00	0.00	925159.00	276547.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	84.00	1203538.00	
320	2328983.00	1199461.00	146912.00	926017.00	0.00	56593.00	2125598.00	926085.00	0.00	925887.00	273558.00	0.00	34.00	0.00	3241.00	1621.00	0.00	1620.00	0.00	0.00	0.00	0.00	2122322.00	924463.00	0.00	924267.00	273558.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	76.00	1199467.00	
321	2334312.00	1204713.00	145944.00	927272.00	0.00	56383.00	2131910.00	927309.00	0.00	927370.00	277211.00	0.00	33.00	0.00	3301.00	1651.00	0.00	1650.00	0.00	0.00	0.00	0.00	2128622.00	925658.00	0.00	925720.00	277211.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	80.00	1204713.00	
322	2351821.00	1225024.00	145925.00	925605.00	0.00	55268.00	2150429.00	925493.00	0.00	925131.00	299337.00	0.00	459.00	0.00	3289.00	1644.00	0.00	1645.00	0.00	0.00	0.00	0.00	2147133.00	923850.00	0.00	923486.00	299338.00	0.00	0.00	0.00	459.00	0.00	0.00	0.00	0.00	58.00	1225029.00	
323	2412034.00	1263426.00	147459.00	949083.00	0.00	52066.00	2212581.00	949148.00	0.00	949170.00	314164.00	0.00	52.00	0.00	3387.00	1693.00	0.00	1694.00	0.00	0.00	0.00	0.00	2209149.00	947457.00	0.00	947477.00	314165.00	0.00	0.00	0.00	52.00	0.00	0.00	0.00	0.00	66.00	1263426.00	
324	2409170.00	1259258.00	147404.00	950318.00	0.00	52190.00	2209436.00	950306.00	0.00	950047.00	309092.00	0.00	48.00	0.00	3320.00	1660.00	0.00	1660.00	0.00	0.00	0.00	0.00	2206173.00	948646.00	0.00	948387.00	309092.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	56.00	1259259.00	
325	2357138.00	1224201.00	149443.00	929923.00	0.00	53571.00	2153798.00	929846.00	0.00	929852.00	294041.00	0.00	43.00	0.00	3176.00	1588.00	0.00	1588.00	0.00	0.00	0.00	0.00	2150606.00	928258.00	0.00	928264.00	294041.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	106.00	1224201.00	
326	2386545.00	1241094.00	148703.00	942844.00	0.00	53904.00	2183884.00	942868.00	0.00	942854.00	298151.00	0.00	37.00	0.00	3354.00	1678.00	0.00	1676.00	0.00	0.00	0.00	0.00	2180557.00	941190.00	0.00	941178.00	298152.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	49.00	1241097.00	
327	2378937.00	1235234.00	149007.00	940776.00	0.00	53920.00	2176014.00	940846.00	0.00	940732.00	294401.00	0.00	39.00	0.00	3400.00	1700.00	0.00	1700.00	0.00	0.00	0.00	0.00	2172618.00	939146.00	0.00	939032.00	294401.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	85.00	1235238.00	
328	2352891.00	1219258.00	149671.00	930039.00	0.00	53923.00	2149072.00	929969.00	0.00	929989.00	289093.00	0.00	28.00	0.00	3326.00	1662.00	0.00	1664.00	0.00	0.00	0.00	0.00	2145753.00	928307.00	0.00	928325.00	289093.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	74.00	1219256.00	
329	2318914.00	1197099.00	150128.00	917224.00	0.00	54463.00	2114357.00	917291.00	0.00	917046.00	279973.00	0.00	24.00	0.00	3190.00	1595.00	0.00	1595.00	0.00	0.00	0.00	0.00	2111144.00	915696.00	0.00	915451.00	279973.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	94.00	1197103.00	
330	2342438.00	1211415.00	148787.00	927080.00	0.00	55156.00	2138282.00	927046.00	0.00	927107.00	284110.00	0.00	28.00	0.00	3440.00	1720.00	0.00	1720.00	0.00	0.00	0.00	0.00	2134852.00	925326.00	0.00	925387.00	284110.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	97.00	1211416.00	
331	2339711.00	1212158.00	148667.00	923812.00	0.00	55074.00	2135971.00	923848.00	0.00	923734.00	288361.00	0.00	28.00	0.00	3320.00	1660.00	0.00	1660.00	0.00	0.00	0.00	0.00	2132651.00	922188.00	0.00	922073.00	288361.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	75.00	1212161.00	
332	2317995.00	1194845.00	149771.00	918541.00	0.00	54838.00	2113072.00	918425.00	0.00	918387.00	276226.00	0.00	35.00	0.00	3388.00	1694.00	0.00	1694.00	0.00	0.00	0.00	0.00	2109685.00	916731.00	0.00	916694.00	276226.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	61.00	1194845.00	
333	2341696.00	1209600.00	148403.00	928323.00	0.00	55370.00	2138011.00	928409.00	0.00	928265.00	281307.00	0.00	19.00	0.00	3518.00	1759.00	0.00	1759.00	0.00	0.00	0.00	0.00	2134481.00	926649.00	0.00	926506.00	281307.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	71.00	1209602.00	
334	2338011.00	1209105.00	148223.00	925801.00	0.00	54882.00	2134654.00	925733.00	0.00	925723.00	283181.00	0.00	32.00	0.00	3397.00	1699.00	0.00	1698.00	0.00	0.00	0.00	0.00	2131272.00	924034.00	0.00	924025.00	283181.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	57.00	1209106.00	
335	2345599.00	1213576.00	147993.00	929289.00	0.00	54741.00	2142964.00	929317.00	0.00	929281.00	284260.00	0.00	20.00	0.00	3579.00	1789.00	0.00	1790.00	0.00	0.00	0.00	0.00	2139302.00	927531.00	0.00	927491.00	284260.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	56.00	1213574.00	
336	2324632.00	1202691.00	147080.00	919563.00	0.00	55298.00	2122097.00	919609.00	0.00	919572.00	282931.00	0.00	29.00	0.00	3381.00	1691.00	0.00	1690.00	0.00	0.00	0.00	0.00	2118761.00	917918.00	0.00	917882.00	282932.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	90.00	1202693.00	
337	2356440.00	1219276.00	146441.00	935985.00	0.00	54739.00	2155114.00	935951.00	0.00	935996.00	283153.00	0.00	35.00	0.00	3360.00	1681.00	0.00	1679.00	0.00	0.00	0.00	0.00	2151775.00	934270.00	0.00	934317.00	283153.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	89.00	1219277.00	
338	2346420.00	1213528.00	146651.00	931132.00	0.00	55111.00	2144510.00	931107.00	0.00	930917.00	282456.00	0.00	28.00	0.00	3516.00	1757.00	0.00	1759.00	0.00	0.00	0.00	0.00	2140992.00	929350.00	0.00	929158.00	282456.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	69.00	1213531.00	
339	2317109.00	1195604.00	148656.00	917618.00	0.00	55231.00	2113203.00	917696.00	0.00	917638.00	277854.00	0.00	26.00	0.00	3353.00	1676.00	0.00	1677.00	0.00	0.00	0.00	0.00	2109861.00	916020.00	0.00	915962.00	277854.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	72.00	1195605.00	
340	2335063.00	1205490.00	148680.00	925703.00	0.00	55190.00	2131088.00	925660.00	0.00	925635.00	279735.00	0.00	30.00	0.00	3232.00	1616.00	0.00	1616.00	0.00	0.00	0.00	0.00	2127828.00	924044.00	0.00	924021.00	279735.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	64.00	1205493.00	
341	2342993.00	1210329.00	147490.00	929204.00	0.00	55970.00	2139422.00	929201.00	0.00	929114.00	281083.00	0.00	24.00	0.00	3442.00	1721.00	0.00	1721.00	0.00	0.00	0.00	0.00	2135980.00	927480.00	0.00	927393.00	281083.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	75.00	1210329.00	
342	2330115.00	1201650.00	148275.00	924336.00	0.00	55854.00	2125917.00	924328.00	0.00	924329.00	277233.00	0.00	42.00	0.00	3172.00	1586.00	0.00	1586.00	0.00	0.00	0.00	0.00	2122761.00	922742.00	0.00	922743.00	277234.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	63.00	1201652.00	
343	2331581.00	1201613.00	149626.00	925509.00	0.00	54833.00	2126964.00	925515.00	0.00	925421.00	276001.00	0.00	32.00	0.00	3238.00	1619.00	0.00	1619.00	0.00	0.00	0.00	0.00	2123732.00	923896.00	0.00	923803.00	276001.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	65.00	1201612.00	
344	2350117.00	1211439.00	148254.00	934647.00	0.00	55777.00	2145985.00	934644.00	0.00	934486.00	276788.00	0.00	31.00	0.00	3230.00	1615.00	0.00	1615.00	0.00	0.00	0.00	0.00	2142720.00	933030.00	0.00	932872.00	276788.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	76.00	1211442.00	
345	2327437.00	1197966.00	147994.00	925105.00	0.00	56374.00	2123050.00	925120.00	0.00	925081.00	272828.00	0.00	30.00	0.00	3153.00	1577.00	0.00	1576.00	0.00	0.00	0.00	0.00	2119906.00	923543.00	0.00	923505.00	272828.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	77.00	1197969.00	
346	2261289.00	1160120.00	149370.00	895410.00	0.00	56389.00	2055383.00	895408.00	0.00	895353.00	264594.00	0.00	51.00	0.00	3103.00	1551.00	0.00	1552.00	0.00	0.00	0.00	0.00	2052305.00	893858.00	0.00	893803.00	264594.00	0.00	0.00	0.00	51.00	0.00	0.00	0.00	0.00	86.00	1160120.00	
347	2327046.00	1200064.00	147628.00	922918.00	0.00	56436.00	2122817.00	922888.00	0.00	922791.00	277094.00	0.00	30.00	0.00	3300.00	1650.00	0.00	1650.00	0.00	0.00	0.00	0.00	2119504.00	921239.00	0.00	921141.00	277094.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	79.00	1200064.00	
348	2326963.00	1198308.00	148214.00	924423.00	0.00	56018.00	2122598.00	924446.00	0.00	924431.00	273720.00	0.00	22.00	0.00	3235.00	1618.00	0.00	1617.00	0.00	0.00	0.00	0.00	2119386.00	922829.00	0.00	922815.00	273720.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	77.00	1198313.00	
349	2319263.00	1193477.00	146952.00	922401.00	0.00	56433.00	2115800.00	922369.00	0.00	922278.00	271103.00	0.00	15.00	0.00	3182.00	1591.00	0.00	1591.00	0.00	0.00	0.00	0.00	2112587.00	920780.00	0.00	920687.00	271103.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	91.00	1193477.00	
350	2299600.00	1182782.00	147263.00	913380.00	0.00	56175.00	2095889.00	913315.00	0.00	913434.00	269111.00	0.00	30.00	0.00	3347.00	1673.00	0.00	1674.00	0.00	0.00	0.00	0.00	2092546.00	911643.00	0.00	911762.00	269111.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	50.00	1182786.00	
351	2283505.00	1174108.00	147403.00	905852.00	0.00	56143.00	2080125.00	905952.00	0.00	905770.00	268388.00	0.00	26.00	0.00	3262.00	1631.00	0.00	1631.00	0.00	0.00	0.00	0.00	2076875.00	904321.00	0.00	904141.00	268388.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	53.00	1174109.00	
352	2287897.00	1175222.00	147101.00	909127.00	0.00	56447.00	2084290.00	909161.00	0.00	908972.00	266104.00	0.00	27.00	0.00	3315.00	1658.00	0.00	1657.00	0.00	0.00	0.00	0.00	2080950.00	907503.00	0.00	907316.00	266105.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	48.00	1175223.00	
353	2290400.00	1176212.00	146243.00	910760.00	0.00	57185.00	2086850.00	910721.00	0.00	910764.00	265357.00	0.00	27.00	0.00	3417.00	1708.00	0.00	1709.00	0.00	0.00	0.00	0.00	2083452.00	909013.00	0.00	909055.00	265357.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	78.00	1176214.00	
354	2244430.00	1149117.00	148616.00	889140.00	0.00	57557.00	2038015.00	889101.00	0.00	889004.00	259876.00	0.00	29.00	0.00	3221.00	1611.00	0.00	1610.00	0.00	0.00	0.00	0.00	2034789.00	887490.00	0.00	887394.00	259876.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	86.00	1149115.00	
355	2312737.00	1187610.00	146971.00	920445.00	0.00	57711.00	2107972.00	920430.00	0.00	920484.00	267044.00	0.00	30.00	0.00	3474.00	1737.00	0.00	1737.00	0.00	0.00	0.00	0.00	2104514.00	918693.00	0.00	918747.00	267044.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	57.00	1187613.00	
356	2290301.00	1176633.00	147906.00	908235.00	0.00	57527.00	2084784.00	908255.00	0.00	908143.00	268341.00	0.00	30.00	0.00	3345.00	1672.00	0.00	1673.00	0.00	0.00	0.00	0.00	2081424.00	906583.00	0.00	906470.00	268341.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	71.00	1176638.00	
357	2306473.00	1185400.00	148208.00	916194.00	0.00	56672.00	2101575.00	916225.00	0.00	916115.00	269228.00	0.00	24.00	0.00	3297.00	1650.00	0.00	1647.00	0.00	0.00	0.00	0.00	2098295.00	914575.00	0.00	914468.00	269228.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	89.00	1185398.00	
358	2300059.00	1182581.00	147424.00	912268.00	0.00	57786.00	2094717.00	912271.00	0.00	912253.00	270175.00	0.00	37.00	0.00	3345.00	1672.00	0.00	1673.00	0.00	0.00	0.00	0.00	2091391.00	910599.00	0.00	910580.00	270175.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	66.00	1182586.00	
359	2287978.00	1174142.00	148303.00	908567.00	0.00	56966.00	2082623.00	908590.00	0.00	908535.00	265456.00	0.00	29.00	0.00	3298.00	1649.00	0.00	1649.00	0.00	0.00	0.00	0.00	2079314.00	906943.00	0.00	906886.00	265456.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	111.00	1174142.00	
360	2336920.00	1203436.00	147835.00	929410.00	0.00	56239.00	2132743.00	929435.00	0.00	929334.00	273961.00	0.00	29.00	0.00	3272.00	1635.00	0.00	1637.00	0.00	0.00	0.00	0.00	2129487.00	927800.00	0.00	927697.00	273961.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	86.00	1203439.00	
361	3013788.00	1587527.00	129487.00	1241925.00	0.00	54849.00	2831338.00	1242511.00	0.00	1241520.00	346895.00	0.00	234.00	0.00	4460.00	2232.00	0.00	2228.00	0.00	0.00	0.00	0.00	2826704.00	1240280.00	0.00	1239292.00	346898.00	0.00	0.00	0.00	234.00	0.00	0.00	0.00	0.00	46.00	1587528.00	
362	3911645.00	2148790.00	87896.00	1630996.00	0.00	43963.00	3780368.00	1631299.00	0.00	1631145.00	517762.00	0.00	267.00	0.00	5756.00	2877.00	0.00	2879.00	0.00	0.00	0.00	0.00	3774717.00	1628421.00	0.00	1628266.00	517762.00	0.00	0.00	0.00	267.00	0.00	0.00	0.00	0.00	4.00	2148799.00	
363	3997326.00	2217776.00	80806.00	1660845.00	0.00	37899.00	3878369.00	1660587.00	0.00	1660693.00	556928.00	0.00	102.00	0.00	5860.00	2932.00	0.00	2928.00	0.00	0.00	0.00	0.00	3872453.00	1657656.00	0.00	1657768.00	556928.00	0.00	0.00	0.00	102.00	0.00	0.00	0.00	0.00	0.00	2217777.00	
364	4015805.00	2231500.00	81162.00	1666283.00	0.00	36860.00	3897918.00	1666362.00	0.00	1666319.00	565155.00	0.00	76.00	0.00	5988.00	2993.00	0.00	2995.00	0.00	0.00	0.00	0.00	3891926.00	1663370.00	0.00	1663326.00	565155.00	0.00	0.00	0.00	76.00	0.00	0.00	0.00	0.00	0.00	2231502.00	
365	4024584.00	2239917.00	79427.00	1669839.00	0.00	35402.00	3910374.00	1670095.00	0.00	1669929.00	570326.00	0.00	39.00	0.00	6093.00	3045.00	0.00	3048.00	0.00	0.00	0.00	0.00	3904296.00	1667051.00	0.00	1666881.00	570326.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	0.00	2239917.00	
366	4010913.00	2234116.00	79888.00	1661372.00	0.00	35539.00	3896251.00	1661680.00	0.00	1661664.00	572890.00	0.00	48.00	0.00	6199.00	3102.00	0.00	3097.00	0.00	0.00	0.00	0.00	3890083.00	1658578.00	0.00	1658567.00	572891.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	0.00	2234115.00	
367	4030148.00	2249960.00	79053.00	1666363.00	0.00	34773.00	3915975.00	1666161.00	0.00	1666168.00	583602.00	0.00	50.00	0.00	6337.00	3166.00	0.00	3171.00	0.00	0.00	0.00	0.00	3909645.00	1662995.00	0.00	1662998.00	583602.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	2249967.00	
368	4008959.00	2234154.00	81865.00	1657477.00	0.00	35463.00	3890359.00	1657050.00	0.00	1657022.00	576238.00	0.00	27.00	0.00	6411.00	3208.00	0.00	3203.00	0.00	0.00	0.00	0.00	3883927.00	1653842.00	0.00	1653820.00	576238.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	0.00	2234158.00	
369	4020729.00	2242186.00	82325.00	1660681.00	0.00	35537.00	3903410.00	1660879.00	0.00	1660708.00	581809.00	0.00	26.00	0.00	6418.00	3209.00	0.00	3209.00	0.00	0.00	0.00	0.00	3897006.00	1657670.00	0.00	1657500.00	581810.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	0.00	2242189.00	
370	3895277.00	2153431.00	91767.00	1611985.00	0.00	38095.00	3765012.00	1611916.00	0.00	1612035.00	541037.00	0.00	29.00	0.00	6005.00	3000.00	0.00	3005.00	0.00	0.00	0.00	0.00	3759013.00	1608916.00	0.00	1609031.00	541037.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	0.00	2153434.00	
