second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
244	5077891.00	0.00	0.00	0.00	4466197.00	4466176.00	0.00	0.00	
245	5063171.00	0.00	0.00	0.00	4461075.00	4461061.00	0.00	0.00	
246	5046167.00	0.00	0.00	0.00	4459611.00	4459626.00	0.00	0.00	
247	5052142.00	0.00	0.00	0.00	4459937.00	4459947.00	0.00	0.00	
248	5032588.00	0.00	0.00	0.00	4462032.00	4462006.00	0.00	0.00	
249	5087751.00	0.00	0.00	0.00	4470175.00	4470160.00	0.00	0.00	
250	5074078.00	0.00	0.00	0.00	4469307.00	4469287.00	0.00	0.00	
251	5052373.00	0.00	0.00	0.00	4466105.00	4466149.00	0.00	0.00	
252	5508190.00	0.00	0.00	0.00	3177230.00	3176425.00	0.00	0.00	
253	5338028.00	0.00	0.00	0.00	3700680.00	3700539.00	0.00	0.00	
254	5273693.00	0.00	0.00	0.00	3865923.00	3865871.00	0.00	0.00	
255	5226829.00	0.00	0.00	0.00	3958270.00	3958251.00	0.00	0.00	
256	5239119.00	0.00	0.00	0.00	4020335.00	4020309.00	0.00	0.00	
257	5235837.00	0.00	0.00	0.00	4049847.00	4049826.00	0.00	0.00	
258	5236229.00	0.00	0.00	0.00	4052143.00	4052136.00	0.00	0.00	
259	5289930.00	0.00	0.00	0.00	4056930.00	4056923.00	0.00	0.00	
260	5276793.00	0.00	0.00	0.00	4058060.00	4058081.00	0.00	0.00	
261	5243756.00	0.00	0.00	0.00	4061900.00	4061894.00	0.00	0.00	
262	5206677.00	0.00	0.00	0.00	3971976.00	3971982.00	0.00	0.00	
263	5159899.00	0.00	0.00	0.00	4077869.00	4077777.00	0.00	0.00	
264	5125091.00	0.00	0.00	0.00	4147240.00	4147273.00	0.00	0.00	
265	5146216.00	0.00	0.00	0.00	4192108.00	4192083.00	0.00	0.00	
266	5227020.00	0.00	0.00	0.00	4231063.00	4231049.00	0.00	0.00	
267	5213324.00	0.00	0.00	0.00	4267220.00	4267201.00	0.00	0.00	
268	5168404.00	0.00	0.00	0.00	4295275.00	4295232.00	0.00	0.00	
269	5134370.00	0.00	0.00	0.00	4326652.00	4326660.00	0.00	0.00	
